,ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
526,527,2,3,ACEPTABLE,17081,27-07-2021
527,528,1,1,DEFICIENTE,17153,13-06-2023
528,529,4,5,EXCELENTE,8799532,30-05-2023
529,530,2,2,ACEPTABLE,17336,14-04-2022
530,531,1,1,DEFICIENTE,17942,16-05-2023
531,532,3,4,MUY BUENO,17487,24-02-2022
532,533,5,5,EXCELENTE,17750,28-03-2022
533,534,4,4,EXCELENTE,5220259,23-10-2021
534,535,2,1,REGULAR,17890,23-11-2022
535,536,5,4,EXCELENTE,16939,01-09-2022
536,537,5,5,EXCELENTE,18545,02-12-2022
537,538,2,3,ACEPTABLE,17415,30-11-2022
538,539,1,1,DEFICIENTE,3573773,27-07-2022
539,540,4,3,MUY BUENO,17755,17-11-2023
540,541,5,4,EXCELENTE,17281,24-02-2023
541,542,3,4,MUY BUENO,16859,02-06-2021
542,543,4,4,EXCELENTE,18203,10-05-2023
543,544,2,3,ACEPTABLE,17094,27-05-2022
544,545,2,1,REGULAR,52131,24-11-2021
545,546,1,1,DEFICIENTE,16868,18-07-2023
546,547,5,5,EXCELENTE,7403983,17-06-2023
547,548,1,1,DEFICIENTE,16827,07-12-2023
548,549,2,2,ACEPTABLE,18048,02-10-2022
549,550,1,2,REGULAR,17799,27-07-2023
550,551,3,2,ACEPTABLE,9261936,14-02-2022
551,552,5,4,EXCELENTE,17074,04-03-2022
552,553,5,4,EXCELENTE,16701,01-08-2021
553,554,3,3,MUY BUENO,5653737,24-01-2021
554,555,4,4,EXCELENTE,16946,28-12-2022
555,556,2,3,ACEPTABLE,5246189,26-07-2021
556,557,1,1,DEFICIENTE,16943,30-10-2021
557,558,1,2,REGULAR,18559,02-07-2022
558,559,2,3,ACEPTABLE,9263613,26-07-2021
559,560,5,4,EXCELENTE,17334,27-01-2021
560,561,1,2,REGULAR,18147,15-12-2022
561,562,4,5,EXCELENTE,16854,13-07-2022
562,563,1,1,DEFICIENTE,17949,22-03-2022
563,564,4,4,EXCELENTE,16726,07-06-2022
564,565,3,2,ACEPTABLE,17996,12-10-2022
565,566,5,5,EXCELENTE,18502,21-11-2023
566,567,2,2,ACEPTABLE,17676,25-12-2022
567,568,3,3,MUY BUENO,17045,28-02-2021
568,569,4,3,MUY BUENO,17706,27-11-2022
569,570,5,4,EXCELENTE,52060,03-02-2023
570,571,1,2,REGULAR,18307,10-02-2022
571,572,1,2,REGULAR,18437,11-11-2021
572,573,2,2,ACEPTABLE,5246180,05-07-2021
573,574,3,3,MUY BUENO,5237133,13-04-2023
574,575,1,1,DEFICIENTE,18505,28-07-2021
575,576,3,2,ACEPTABLE,3568708,05-10-2022
576,577,5,5,EXCELENTE,17081,21-12-2021
577,578,2,2,ACEPTABLE,5219929,20-01-2022
578,579,2,2,ACEPTABLE,17839,01-06-2022
579,580,4,5,EXCELENTE,18437,17-08-2022
580,581,2,3,ACEPTABLE,16744,08-08-2022
581,582,3,2,ACEPTABLE,4792806,09-01-2023
582,583,2,3,ACEPTABLE,18627,25-10-2022
583,584,4,3,MUY BUENO,18039,11-10-2023
584,585,5,5,EXCELENTE,17133,04-11-2021
585,586,4,4,EXCELENTE,4749889,21-06-2021
586,587,2,1,REGULAR,17133,24-08-2022
587,588,4,3,MUY BUENO,18166,23-09-2022
588,589,3,2,ACEPTABLE,7603212,03-01-2023
589,590,2,2,ACEPTABLE,16886,30-01-2023
590,591,3,3,MUY BUENO,18036,17-07-2021
591,592,5,4,EXCELENTE,17172,05-04-2023
592,593,4,4,EXCELENTE,5211393,28-07-2021
593,594,5,5,EXCELENTE,18440,30-10-2021
594,595,3,3,MUY BUENO,18203,29-12-2022
595,596,3,3,MUY BUENO,17606,21-11-2022
596,597,5,5,EXCELENTE,17801,02-01-2023
597,598,2,2,ACEPTABLE,17164,25-10-2021
598,599,3,4,MUY BUENO,8785833,18-10-2021
599,600,4,4,EXCELENTE,18256,21-09-2021
600,601,2,2,ACEPTABLE,4730844,26-05-2023
601,602,4,3,MUY BUENO,17339,05-03-2023
602,603,1,1,DEFICIENTE,5237118,30-10-2022
603,604,3,2,ACEPTABLE,18532,11-01-2022
604,605,3,4,MUY BUENO,16757,24-04-2022
605,606,3,2,ACEPTABLE,5237126,19-04-2023
606,607,1,1,DEFICIENTE,5173859,02-04-2022
607,608,5,5,EXCELENTE,18348,19-07-2023
608,609,2,1,REGULAR,18254,18-09-2021
609,610,1,2,REGULAR,7840614,27-07-2021
610,611,3,3,MUY BUENO,17843,14-09-2023
611,612,3,3,MUY BUENO,5654018,19-04-2022
612,613,5,4,EXCELENTE,18151,10-03-2021
613,614,4,3,MUY BUENO,18020,29-05-2022
614,615,1,2,REGULAR,5237116,19-01-2022
615,616,1,2,REGULAR,18318,19-01-2022
616,617,3,2,ACEPTABLE,52229,10-09-2022
617,618,3,4,MUY BUENO,16882,04-02-2022
618,619,5,5,EXCELENTE,8776034,25-04-2022
619,620,1,2,REGULAR,7247845,06-12-2021
620,621,2,2,ACEPTABLE,18328,22-01-2021
621,622,3,4,MUY BUENO,18484,21-03-2022
622,623,4,4,EXCELENTE,3569222,11-10-2021
623,624,5,5,EXCELENTE,52194,07-11-2023
624,625,1,2,REGULAR,18135,24-03-2021
625,626,1,1,DEFICIENTE,16912,07-03-2023
626,627,5,5,EXCELENTE,52179,08-05-2021
627,628,2,2,ACEPTABLE,3962563,18-03-2022
628,629,5,5,EXCELENTE,18116,31-03-2021
629,630,4,3,MUY BUENO,5653909,14-12-2021
630,631,5,4,EXCELENTE,18488,11-07-2021
631,632,2,2,ACEPTABLE,7107694,18-07-2022
632,633,4,3,MUY BUENO,7927289,17-06-2021
633,634,5,4,EXCELENTE,17069,30-09-2022
634,635,4,5,EXCELENTE,18013,04-03-2023
635,636,3,4,MUY BUENO,18278,07-10-2023
636,637,1,1,DEFICIENTE,18275,10-06-2023
637,638,5,4,EXCELENTE,52210,10-10-2023
638,639,4,3,MUY BUENO,52218,22-09-2022
639,640,4,4,EXCELENTE,17956,09-08-2021
640,641,2,1,REGULAR,18263,29-07-2023
641,642,4,5,EXCELENTE,17304,12-09-2021
642,643,3,3,MUY BUENO,17174,13-06-2021
643,644,3,3,MUY BUENO,17578,22-03-2022
644,645,5,5,EXCELENTE,5240112,26-05-2022
645,646,3,2,ACEPTABLE,6880820,27-05-2022
646,647,3,3,MUY BUENO,5237128,20-01-2021
647,648,5,4,EXCELENTE,5240285,18-07-2021
648,649,3,2,ACEPTABLE,17660,05-08-2021
649,650,5,5,EXCELENTE,5213825,15-06-2023
650,651,5,5,EXCELENTE,16701,16-02-2023
651,652,1,1,DEFICIENTE,3740686,02-06-2021
652,653,3,2,ACEPTABLE,17297,05-12-2021
653,654,1,2,REGULAR,52193,21-02-2022
654,655,4,3,MUY BUENO,3573208,24-10-2022
655,656,4,4,EXCELENTE,7906811,09-06-2022
656,657,1,1,DEFICIENTE,3573773,08-08-2021
657,658,2,1,REGULAR,17140,10-10-2023
658,659,2,1,REGULAR,17066,13-05-2023
659,660,2,1,REGULAR,6907760,16-05-2021
660,661,5,4,EXCELENTE,7126494,27-06-2021
661,662,4,4,EXCELENTE,16753,19-06-2023
662,663,5,4,EXCELENTE,16974,08-10-2021
663,664,1,1,DEFICIENTE,17874,18-01-2023
664,665,5,5,EXCELENTE,17700,16-11-2021
665,666,3,2,ACEPTABLE,8799540,05-02-2021
666,667,3,2,ACEPTABLE,18618,28-05-2023
667,668,2,1,REGULAR,17870,24-01-2021
668,669,3,4,MUY BUENO,17744,06-09-2022
669,670,3,4,MUY BUENO,17199,08-06-2021
670,671,2,2,ACEPTABLE,16845,08-07-2021
671,672,5,5,EXCELENTE,18558,09-06-2023
672,673,3,2,ACEPTABLE,17700,11-04-2021
673,674,4,5,EXCELENTE,16820,24-12-2021
674,675,2,3,ACEPTABLE,3573208,08-06-2021
675,676,2,1,REGULAR,18636,25-01-2023
676,677,5,4,EXCELENTE,17346,26-06-2023
677,678,3,2,ACEPTABLE,17481,01-05-2022
678,679,2,1,REGULAR,3569235,17-05-2021
679,680,5,5,EXCELENTE,18480,18-12-2021
680,681,1,1,DEFICIENTE,16816,28-10-2021
681,682,4,3,MUY BUENO,18277,18-12-2021
682,683,3,4,MUY BUENO,18633,02-04-2021
683,684,3,2,ACEPTABLE,17732,02-09-2021
684,685,5,5,EXCELENTE,7933004,26-09-2023
685,686,5,5,EXCELENTE,8800261,23-12-2021
686,687,2,3,ACEPTABLE,18596,18-06-2021
687,688,2,3,ACEPTABLE,18369,06-08-2023
688,689,2,2,ACEPTABLE,18178,24-10-2023
689,690,4,5,EXCELENTE,6779455,10-05-2022
690,691,5,4,EXCELENTE,18404,07-11-2022
691,692,1,1,DEFICIENTE,52207,23-01-2023
692,693,4,4,EXCELENTE,17986,22-02-2022
693,694,3,4,MUY BUENO,6819613,13-06-2023
694,695,2,1,REGULAR,3740686,15-09-2022
695,696,2,3,ACEPTABLE,18067,01-02-2022
696,697,2,1,REGULAR,52160,18-06-2023
697,698,2,3,ACEPTABLE,5213832,17-07-2021
698,699,4,3,MUY BUENO,17650,27-07-2022
699,700,5,5,EXCELENTE,16957,28-09-2022
700,701,5,5,EXCELENTE,16843,07-01-2023
701,702,4,3,MUY BUENO,17160,07-12-2022
702,703,4,3,MUY BUENO,3963526,19-08-2021
703,704,5,4,EXCELENTE,17662,29-09-2023
704,705,3,4,MUY BUENO,5220679,17-05-2021
705,706,3,3,MUY BUENO,52040,30-09-2023
706,707,4,3,MUY BUENO,18458,08-10-2023
707,708,4,4,EXCELENTE,7838875,30-06-2022
708,709,3,3,MUY BUENO,16707,30-09-2022
709,710,4,4,EXCELENTE,16712,30-07-2022
710,711,4,5,EXCELENTE,52217,06-11-2023
711,712,5,5,EXCELENTE,17999,07-02-2023
712,713,1,2,REGULAR,4985933,31-05-2022
713,714,2,2,ACEPTABLE,5802688,18-09-2023
714,715,4,3,MUY BUENO,18238,01-05-2021
715,716,4,3,MUY BUENO,8914010,01-07-2022
716,717,3,2,ACEPTABLE,17147,07-03-2023
717,718,5,5,EXCELENTE,17037,23-03-2022
718,719,4,4,EXCELENTE,17755,22-01-2022
719,720,5,4,EXCELENTE,18376,26-02-2022
720,721,4,5,EXCELENTE,18188,03-04-2021
721,722,5,5,EXCELENTE,17023,20-11-2023
722,723,4,5,EXCELENTE,17142,29-07-2022
723,724,4,5,EXCELENTE,17610,04-09-2021
724,725,2,2,ACEPTABLE,18391,09-01-2023
725,726,3,4,MUY BUENO,17934,28-08-2022
726,727,5,5,EXCELENTE,52128,12-01-2022
727,728,3,3,MUY BUENO,17084,05-10-2023
728,729,2,1,REGULAR,17625,25-05-2022
729,730,2,2,ACEPTABLE,18113,21-12-2023
730,731,1,1,DEFICIENTE,17273,10-09-2022
731,732,4,3,MUY BUENO,17872,02-11-2022
732,733,5,5,EXCELENTE,17943,25-01-2023
733,734,2,3,ACEPTABLE,5241180,05-02-2021
734,735,5,4,EXCELENTE,17650,01-10-2023
735,736,4,3,MUY BUENO,18266,11-10-2022
736,737,2,1,REGULAR,5237114,16-12-2021
737,738,5,5,EXCELENTE,5068873,03-04-2023
738,739,1,1,DEFICIENTE,17927,30-03-2022
739,740,3,3,MUY BUENO,17274,01-09-2022
740,741,3,4,MUY BUENO,18497,17-03-2021
741,742,1,1,DEFICIENTE,52040,10-09-2021
742,743,1,1,DEFICIENTE,17364,08-05-2021
743,744,2,2,ACEPTABLE,3962084,19-01-2023
744,745,2,2,ACEPTABLE,16733,24-12-2021
745,746,1,1,DEFICIENTE,17956,05-12-2022
746,747,2,1,REGULAR,5211393,29-01-2023
747,748,5,4,EXCELENTE,18118,18-06-2021
748,749,4,5,EXCELENTE,17924,17-09-2021
749,750,3,4,MUY BUENO,3991019,16-02-2023
750,751,3,4,MUY BUENO,18488,26-10-2023
751,752,1,1,DEFICIENTE,17412,14-09-2021
752,753,1,1,DEFICIENTE,5174650,04-06-2023
753,754,1,2,REGULAR,16697,11-07-2021
754,755,2,2,ACEPTABLE,17167,16-05-2021
755,756,2,3,ACEPTABLE,17696,24-01-2022
756,757,4,3,MUY BUENO,16960,21-04-2021
757,758,1,2,REGULAR,18186,12-11-2023
758,759,2,1,REGULAR,17519,01-07-2021
759,760,5,5,EXCELENTE,18425,01-06-2022
760,761,5,4,EXCELENTE,52049,06-09-2022
761,762,1,2,REGULAR,16666,21-11-2023
762,763,4,3,MUY BUENO,17434,17-05-2023
763,764,1,1,DEFICIENTE,17800,04-12-2021
764,765,1,1,DEFICIENTE,16874,25-02-2021
765,766,2,3,ACEPTABLE,52164,03-08-2022
766,767,1,2,REGULAR,7125254,22-11-2022
767,768,2,1,REGULAR,52179,12-01-2023
768,769,4,4,EXCELENTE,18631,10-11-2021
769,770,3,4,MUY BUENO,18138,11-09-2021
770,771,3,4,MUY BUENO,452347,02-08-2021
771,772,4,4,EXCELENTE,17906,05-07-2023
772,773,2,2,ACEPTABLE,3991213,05-09-2021
773,774,2,3,ACEPTABLE,7021646,27-11-2021
774,775,3,4,MUY BUENO,8799601,22-08-2021
775,776,1,1,DEFICIENTE,6819614,09-08-2022
776,777,1,2,REGULAR,17324,24-12-2022
777,778,2,2,ACEPTABLE,17934,14-10-2023
778,779,3,4,MUY BUENO,17991,13-06-2022
779,780,3,2,ACEPTABLE,3739833,19-06-2021
780,781,1,1,DEFICIENTE,16985,04-03-2022
781,782,1,2,REGULAR,17886,24-01-2022
782,783,5,5,EXCELENTE,17464,08-06-2022
783,784,5,5,EXCELENTE,17375,28-01-2021
784,785,1,1,DEFICIENTE,5237108,25-07-2022
785,786,5,4,EXCELENTE,16699,26-04-2023
786,787,5,5,EXCELENTE,17135,06-06-2021
787,788,4,4,EXCELENTE,52221,10-01-2023
788,789,2,2,ACEPTABLE,18309,08-09-2021
789,790,4,3,MUY BUENO,8775149,06-05-2021
790,791,5,5,EXCELENTE,17405,22-12-2021
791,792,5,5,EXCELENTE,5209024,02-01-2021
792,793,5,4,EXCELENTE,7125612,25-11-2023
793,794,4,4,EXCELENTE,18109,20-08-2023
794,795,1,2,REGULAR,9237040,25-04-2023
795,796,2,3,ACEPTABLE,17897,12-05-2021
796,797,2,1,REGULAR,17739,09-10-2022
797,798,1,2,REGULAR,4940263,12-05-2022
798,799,2,2,ACEPTABLE,18394,23-01-2021
799,800,4,4,EXCELENTE,7943813,28-04-2023
800,801,4,4,EXCELENTE,17818,12-10-2023
801,802,2,3,ACEPTABLE,8799638,09-05-2021
802,803,5,5,EXCELENTE,16985,20-10-2022
803,804,3,2,ACEPTABLE,5071591,28-06-2021
804,805,4,4,EXCELENTE,17387,23-09-2021
805,806,1,1,DEFICIENTE,17118,07-12-2023
806,807,2,2,ACEPTABLE,17210,10-09-2021
807,808,5,5,EXCELENTE,6819616,05-03-2023
808,809,1,1,DEFICIENTE,52200,20-02-2022
809,810,5,4,EXCELENTE,18052,16-11-2021
810,811,1,1,DEFICIENTE,52129,15-02-2022
811,812,5,4,EXCELENTE,18089,03-08-2022
812,813,4,3,MUY BUENO,17863,14-10-2021
813,814,2,3,ACEPTABLE,17556,30-01-2022
814,815,4,4,EXCELENTE,17032,04-09-2023
815,816,5,5,EXCELENTE,18423,19-05-2021
816,817,3,3,MUY BUENO,52180,30-10-2022
817,818,2,3,ACEPTABLE,17126,09-06-2023
818,819,3,2,ACEPTABLE,7248182,18-08-2021
819,820,3,3,MUY BUENO,16685,12-10-2023
820,821,5,5,EXCELENTE,18005,10-01-2023
821,822,5,4,EXCELENTE,17036,28-07-2022
822,823,3,4,MUY BUENO,18182,06-07-2021
823,824,2,1,REGULAR,18153,17-05-2023
824,825,1,1,DEFICIENTE,4794560,03-03-2021
825,826,4,3,MUY BUENO,3573058,14-08-2023
826,827,2,2,ACEPTABLE,18441,29-10-2023
827,828,3,4,MUY BUENO,3566346,20-09-2023
828,829,2,2,ACEPTABLE,7882665,07-08-2022
829,830,5,4,EXCELENTE,8799554,04-07-2021
830,831,5,4,EXCELENTE,16848,20-09-2022
831,832,3,2,ACEPTABLE,7595815,15-06-2023
832,833,4,4,EXCELENTE,17773,02-08-2021
833,834,1,1,DEFICIENTE,18207,19-12-2021
834,835,4,3,MUY BUENO,17026,15-05-2022
835,836,3,4,MUY BUENO,7882656,19-03-2023
836,837,1,1,DEFICIENTE,52182,31-10-2023
837,838,1,1,DEFICIENTE,17064,24-04-2021
838,839,2,2,ACEPTABLE,17822,17-08-2021
839,840,2,1,REGULAR,18283,21-01-2022
840,841,5,5,EXCELENTE,18275,11-04-2021
841,842,1,2,REGULAR,18277,20-12-2023
842,843,4,5,EXCELENTE,18567,24-12-2022
843,844,1,1,DEFICIENTE,17171,05-05-2022
844,845,2,2,ACEPTABLE,17214,18-07-2022
845,846,5,5,EXCELENTE,18138,14-05-2021
846,847,1,2,REGULAR,17874,11-04-2022
847,848,2,3,ACEPTABLE,18017,15-05-2023
848,849,3,3,MUY BUENO,7887312,28-04-2021
849,850,4,3,MUY BUENO,18080,10-04-2021
850,851,4,5,EXCELENTE,18233,08-02-2022
851,852,5,5,EXCELENTE,18341,26-06-2022
852,853,3,2,ACEPTABLE,17698,22-07-2021
853,854,2,2,ACEPTABLE,17165,06-08-2022
854,855,4,4,EXCELENTE,17695,27-08-2023
855,856,4,3,MUY BUENO,18280,27-10-2023
856,857,5,4,EXCELENTE,16897,24-08-2021
857,858,1,1,DEFICIENTE,18622,09-09-2023
858,859,3,4,MUY BUENO,18183,26-07-2022
859,860,5,4,EXCELENTE,17385,05-05-2022
860,861,2,1,REGULAR,16924,11-01-2023
861,862,1,1,DEFICIENTE,18600,13-06-2022
862,863,2,2,ACEPTABLE,17295,31-03-2021
863,864,5,5,EXCELENTE,18518,19-03-2022
864,865,3,3,MUY BUENO,5241182,27-02-2022
865,866,4,5,EXCELENTE,17898,20-06-2022
866,867,5,5,EXCELENTE,17031,21-11-2021
867,868,3,3,MUY BUENO,17991,31-03-2022
868,869,1,1,DEFICIENTE,17639,29-11-2023
869,870,2,2,ACEPTABLE,17317,25-03-2022
870,871,4,4,EXCELENTE,8914013,20-08-2021
871,872,2,2,ACEPTABLE,16856,25-07-2023
872,873,2,3,ACEPTABLE,5207246,26-11-2022
873,874,2,2,ACEPTABLE,3573917,22-01-2023
874,875,2,2,ACEPTABLE,16713,23-07-2021
875,876,5,5,EXCELENTE,7838758,26-08-2022
876,877,2,2,ACEPTABLE,17724,11-06-2021
877,878,4,3,MUY BUENO,8799531,04-04-2023
878,879,4,3,MUY BUENO,18578,04-11-2022
879,880,3,4,MUY BUENO,451353,12-06-2022
880,881,2,3,ACEPTABLE,7021749,26-05-2023
881,882,5,4,EXCELENTE,5653881,09-12-2022
882,883,1,1,DEFICIENTE,16911,20-12-2021
883,884,5,5,EXCELENTE,18043,30-06-2022
884,885,5,5,EXCELENTE,17022,13-06-2022
885,886,4,4,EXCELENTE,52121,20-10-2021
886,887,4,3,MUY BUENO,18385,06-04-2022
887,888,2,1,REGULAR,4749890,20-11-2021
888,889,4,4,EXCELENTE,18637,07-12-2022
889,890,1,1,DEFICIENTE,52079,27-12-2021
890,891,5,4,EXCELENTE,18242,08-05-2021
891,892,4,3,MUY BUENO,17039,08-01-2022
892,893,3,3,MUY BUENO,52232,22-12-2023
893,894,5,5,EXCELENTE,16965,05-07-2022
894,895,2,1,REGULAR,17799,09-11-2023
895,896,3,3,MUY BUENO,8781256,01-12-2023
896,897,1,1,DEFICIENTE,17374,04-06-2022
897,898,4,4,EXCELENTE,5237135,27-01-2021
898,899,5,5,EXCELENTE,17346,24-02-2023
899,900,2,3,ACEPTABLE,5213831,20-12-2023
900,901,3,3,MUY BUENO,17411,04-11-2023
901,902,4,3,MUY BUENO,18511,05-08-2023
902,903,1,2,REGULAR,18565,10-04-2023
903,904,4,4,EXCELENTE,52190,28-08-2021
904,905,5,5,EXCELENTE,16792,27-01-2022
905,906,5,5,EXCELENTE,5241176,08-10-2023
906,907,5,5,EXCELENTE,5241172,23-04-2022
907,908,2,3,ACEPTABLE,7129038,10-02-2021
908,909,3,3,MUY BUENO,17337,05-02-2023
909,910,4,3,MUY BUENO,18015,02-01-2021
910,911,2,3,ACEPTABLE,7182466,09-04-2022
911,912,1,2,REGULAR,7129053,02-08-2023
912,913,1,1,DEFICIENTE,18431,09-02-2023
913,914,2,2,ACEPTABLE,18176,06-01-2021
914,915,3,3,MUY BUENO,17259,10-11-2022
915,916,4,3,MUY BUENO,52196,06-12-2023
916,917,5,5,EXCELENTE,18497,08-03-2022
917,918,3,4,MUY BUENO,18549,26-09-2023
918,919,3,2,ACEPTABLE,18264,07-11-2021
919,920,1,2,REGULAR,5213825,04-04-2023
920,921,3,2,ACEPTABLE,17831,27-02-2022
921,922,2,2,ACEPTABLE,5211511,08-06-2022
922,923,3,3,MUY BUENO,52232,01-07-2022
923,924,3,4,MUY BUENO,17903,18-10-2022
924,925,2,3,ACEPTABLE,52169,31-08-2022
925,926,1,2,REGULAR,3573051,24-07-2022
926,927,4,4,EXCELENTE,18063,11-03-2021
927,928,3,4,MUY BUENO,5174650,27-02-2022
928,929,2,1,REGULAR,18577,24-02-2022
929,930,5,4,EXCELENTE,18130,17-03-2023
930,931,4,3,MUY BUENO,17988,10-05-2023
931,932,4,4,EXCELENTE,16720,05-07-2023
932,933,4,5,EXCELENTE,17160,19-08-2023
933,934,2,3,ACEPTABLE,18138,10-07-2023
934,935,3,2,ACEPTABLE,17811,16-12-2022
935,936,1,2,REGULAR,18357,26-08-2021
936,937,1,1,DEFICIENTE,6905562,28-08-2022
937,938,5,4,EXCELENTE,461181,23-08-2023
938,939,2,2,ACEPTABLE,9261936,02-01-2022
939,940,1,2,REGULAR,18302,23-10-2023
940,941,5,5,EXCELENTE,18607,21-07-2021
941,942,4,3,MUY BUENO,18223,22-08-2021
942,943,4,5,EXCELENTE,17181,01-04-2023
943,944,1,1,DEFICIENTE,16735,28-06-2022
944,945,1,2,REGULAR,7861595,05-02-2022
945,946,3,2,ACEPTABLE,4795654,24-09-2023
946,947,3,4,MUY BUENO,5237129,14-11-2022
947,948,2,1,REGULAR,17096,02-06-2021
948,949,5,5,EXCELENTE,6909670,31-05-2022
949,950,2,3,ACEPTABLE,16973,30-11-2022
950,951,4,5,EXCELENTE,16895,17-12-2022
951,952,4,5,EXCELENTE,16905,10-01-2022
952,953,3,2,ACEPTABLE,52198,21-08-2021
953,954,5,5,EXCELENTE,5240288,19-12-2023
954,955,1,2,REGULAR,6819625,11-04-2021
955,956,4,4,EXCELENTE,17928,10-11-2023
956,957,4,5,EXCELENTE,5802688,27-08-2023
957,958,5,4,EXCELENTE,5270355,10-11-2023
958,959,2,3,ACEPTABLE,17736,17-03-2022
959,960,2,3,ACEPTABLE,16812,25-03-2021
960,961,1,1,DEFICIENTE,16657,17-07-2023
961,962,3,3,MUY BUENO,17036,23-11-2022
962,963,2,2,ACEPTABLE,16883,25-04-2023
963,964,5,4,EXCELENTE,18631,29-08-2021
964,965,5,4,EXCELENTE,17614,01-06-2022
965,966,3,2,ACEPTABLE,17805,27-04-2021
966,967,2,2,ACEPTABLE,17650,08-11-2022
967,968,1,1,DEFICIENTE,7248182,30-10-2022
968,969,2,1,REGULAR,18527,22-05-2022
969,970,2,3,ACEPTABLE,16917,20-05-2023
970,971,4,5,EXCELENTE,18404,12-08-2022
971,972,1,2,REGULAR,52215,13-01-2021
972,973,4,4,EXCELENTE,18187,06-03-2022
973,974,5,5,EXCELENTE,52106,12-08-2021
974,975,3,3,MUY BUENO,18468,29-10-2021
975,976,4,5,EXCELENTE,17430,22-11-2023
976,977,3,3,MUY BUENO,17732,02-12-2022
977,978,2,2,ACEPTABLE,17390,21-02-2023
978,979,5,4,EXCELENTE,17744,12-07-2021
979,980,5,5,EXCELENTE,17764,25-10-2021
980,981,2,3,ACEPTABLE,17225,16-10-2021
981,982,1,1,DEFICIENTE,18540,20-08-2023
982,983,5,5,EXCELENTE,18067,11-10-2023
983,984,2,2,ACEPTABLE,52156,07-07-2022
984,985,1,1,DEFICIENTE,18014,22-02-2023
985,986,3,2,ACEPTABLE,5246188,26-12-2022
986,987,3,4,MUY BUENO,18331,11-12-2022
987,988,2,1,REGULAR,17519,17-09-2021
988,989,1,1,DEFICIENTE,16989,27-07-2021
989,990,5,5,EXCELENTE,16925,05-12-2022
990,991,2,2,ACEPTABLE,18322,22-09-2022
991,992,4,5,EXCELENTE,17716,24-03-2022
992,993,3,3,MUY BUENO,17410,23-11-2023
993,994,2,2,ACEPTABLE,18485,08-09-2022
994,995,2,2,ACEPTABLE,17593,09-01-2023
995,996,1,1,DEFICIENTE,16866,23-04-2021
996,997,1,1,DEFICIENTE,16983,08-11-2022
997,998,2,3,ACEPTABLE,18586,03-06-2021
998,999,4,3,MUY BUENO,18080,31-01-2021
999,1000,4,5,EXCELENTE,17396,27-09-2022
1000,1001,2,3,ACEPTABLE,17133,06-02-2021
1001,1002,1,2,REGULAR,17725,04-03-2023
1002,1003,3,4,MUY BUENO,17737,12-08-2023
1003,1004,4,4,EXCELENTE,7538071,28-04-2023
1004,1005,3,3,MUY BUENO,52031,27-08-2021
1005,1006,5,5,EXCELENTE,5219929,05-04-2021
1006,1007,4,4,EXCELENTE,17330,20-09-2023
1007,1008,4,4,EXCELENTE,17054,23-11-2023
1008,1009,5,5,EXCELENTE,17442,18-04-2022
1009,1010,5,5,EXCELENTE,7862164,25-03-2022
1010,1011,5,4,EXCELENTE,17907,22-06-2021
1011,1012,3,4,MUY BUENO,18470,28-07-2021
1012,1013,2,2,ACEPTABLE,52185,15-05-2023
1013,1014,5,5,EXCELENTE,17013,01-01-2021
1014,1015,5,5,EXCELENTE,5213823,13-07-2023
1015,1016,5,5,EXCELENTE,5218552,29-05-2021
1016,1017,1,1,DEFICIENTE,18215,01-02-2022
1017,1018,5,5,EXCELENTE,4737943,07-10-2022
1018,1019,3,3,MUY BUENO,18563,11-06-2023
1019,1020,1,1,DEFICIENTE,52121,08-12-2023
1020,1021,2,3,ACEPTABLE,18082,25-01-2023
1021,1022,4,3,MUY BUENO,17847,12-11-2021
1022,1023,1,1,DEFICIENTE,17057,29-01-2021
1023,1024,3,4,MUY BUENO,17579,29-01-2021
1024,1025,5,5,EXCELENTE,16698,21-04-2023
1025,1026,1,1,DEFICIENTE,5213834,08-12-2021
1026,1027,4,3,MUY BUENO,18590,27-12-2021
1027,1028,4,4,EXCELENTE,17506,18-09-2022
1028,1029,3,3,MUY BUENO,17301,21-07-2023
1029,1030,4,5,EXCELENTE,17267,21-06-2021
1030,1031,3,4,MUY BUENO,18630,31-08-2022
1031,1032,4,5,EXCELENTE,7895078,27-05-2021
1032,1033,1,2,REGULAR,17056,06-02-2023
1033,1034,3,2,ACEPTABLE,17724,01-04-2021
1034,1035,4,5,EXCELENTE,17139,19-10-2021
1035,1036,4,5,EXCELENTE,16858,30-05-2022
1036,1037,3,2,ACEPTABLE,7168553,30-03-2022
1037,1038,2,3,ACEPTABLE,7882667,29-04-2022
1038,1039,4,5,EXCELENTE,17156,21-09-2021
1039,1040,5,4,EXCELENTE,18165,29-01-2022
1040,1041,5,5,EXCELENTE,17404,06-07-2021
1041,1042,1,1,DEFICIENTE,18072,23-04-2022
1042,1043,4,5,EXCELENTE,18284,14-05-2021
1043,1044,3,2,ACEPTABLE,17536,24-07-2021
1044,1045,2,2,ACEPTABLE,16929,13-07-2022
1045,1046,3,2,ACEPTABLE,17470,07-01-2022
1046,1047,3,4,MUY BUENO,3568300,14-02-2021
1047,1048,3,2,ACEPTABLE,5219922,02-02-2023
1048,1049,1,1,DEFICIENTE,18372,09-06-2022
1049,1050,4,5,EXCELENTE,18202,04-04-2022
