_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
"-163,00 MNT",2023-06-11T00:00:00Z,CORRECTIVO,BUENO,MALO,4987794,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 163
"-164,00 MNT",2024-05-01T00:00:00Z,CORRECTIVO,BUENO,MALO,24788,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 164
"-165,00 MNT",2024-08-03T00:00:00Z,EMERGENCIA,MALO,MALO,3568750,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 165
"-166,00 MNT",2024-01-09T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5658962,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 166
"-167,00 MNT",2024-06-07T00:00:00Z,CORRECTIVO,BUENO,BUENO,3994638,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 167
"-168,00 MNT",2023-01-12T00:00:00Z,CORRECTIVO,REGULAR,BUENO,19215,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 168
"-169,00 MNT",2024-04-16T00:00:00Z,CORRECTIVO,BUENO,REGULAR,33282,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 169
"-170,00 MNT",2024-01-29T00:00:00Z,CORRECTIVO,BUENO,REGULAR,59776,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 170
"-171,00 MNT",2024-03-05T00:00:00Z,PREVENTIVO,BUENO,BUENO,5599622,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 171
"-172,00 MNT",2024-08-16T00:00:00Z,PREVENTIVO,MALO,REGULAR,9470338,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 172
"-173,00 MNT",2023-11-13T00:00:00Z,EMERGENCIA,REGULAR,MALO,7889390,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 173
"-174,00 MNT",2024-09-16T00:00:00Z,EMERGENCIA,MALO,BUENO,21844,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 174
"-175,00 MNT",2024-08-23T00:00:00Z,CORRECTIVO,REGULAR,MALO,5658594,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 175
"-176,00 MNT",2024-09-23T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,20168,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 176
"-177,00 MNT",2024-05-09T00:00:00Z,EMERGENCIA,MALO,MALO,4737934,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 177
"-178,00 MNT",2024-10-05T00:00:00Z,PREVENTIVO,MALO,MALO,25837,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 178
"-179,00 MNT",2024-08-27T00:00:00Z,PREVENTIVO,REGULAR,MALO,7794412,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 179
"-180,00 MNT",2024-03-30T00:00:00Z,CORRECTIVO,BUENO,BUENO,5173936,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 180
"-181,00 MNT",2023-12-05T00:00:00Z,EMERGENCIA,BUENO,REGULAR,8804525,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 181
"-182,00 MNT",2024-09-16T00:00:00Z,CORRECTIVO,MALO,REGULAR,35183,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 182
"-183,00 MNT",2023-10-18T00:00:00Z,PREVENTIVO,REGULAR,BUENO,21845,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 183
"-184,00 MNT",2024-07-25T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,58391,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 184
"-185,00 MNT",2024-03-07T00:00:00Z,EMERGENCIA,REGULAR,BUENO,4737877,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 185
"-186,00 MNT",2023-11-13T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7928440,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 186
"-187,00 MNT",2024-04-02T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,9284743,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 187
"-188,00 MNT",2024-01-03T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7526687,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 188
"-189,00 MNT",2023-11-19T00:00:00Z,EMERGENCIA,REGULAR,BUENO,4750008,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 189
"-190,00 MNT",2024-08-29T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,53208,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 190
"-191,00 MNT",2023-12-31T00:00:00Z,EMERGENCIA,REGULAR,BUENO,3576050,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 191
"-192,00 MNT",2024-05-04T00:00:00Z,EMERGENCIA,MALO,MALO,3575561,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 192
"-193,00 MNT",2024-05-04T00:00:00Z,PREVENTIVO,MALO,MALO,22438,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 193
"-194,00 MNT",2024-01-22T00:00:00Z,EMERGENCIA,REGULAR,MALO,4795148,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 194
"-195,00 MNT",2024-09-05T00:00:00Z,PREVENTIVO,REGULAR,BUENO,19838,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 195
"-196,00 MNT",2024-05-03T00:00:00Z,EMERGENCIA,BUENO,MALO,5602454,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 196
"-197,00 MNT",2023-11-20T00:00:00Z,CORRECTIVO,BUENO,REGULAR,33170,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 197
"-198,00 MNT",2024-01-08T00:00:00Z,CORRECTIVO,BUENO,REGULAR,5245394,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 198
"-199,00 MNT",2024-10-04T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5220803,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 199
"-200,00 MNT",2024-10-11T00:00:00Z,EMERGENCIA,MALO,BUENO,19792,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 200
"-201,00 MNT",2024-05-01T00:00:00Z,PREVENTIVO,REGULAR,BUENO,58062,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 201
"-202,00 MNT",2024-04-29T00:00:00Z,PREVENTIVO,REGULAR,MALO,7794492,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 202
"-203,00 MNT",2023-12-30T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8978410,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 203
"-204,00 MNT",2024-06-25T00:00:00Z,PREVENTIVO,REGULAR,BUENO,59356,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 204
"-205,00 MNT",2024-08-18T00:00:00Z,PREVENTIVO,REGULAR,MALO,3530725,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 205
"-206,00 MNT",2024-07-14T00:00:00Z,PREVENTIVO,BUENO,REGULAR,5237088,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 206
"-207,00 MNT",2024-03-08T00:00:00Z,EMERGENCIA,REGULAR,MALO,20095,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 207
"-208,00 MNT",2024-03-20T00:00:00Z,PREVENTIVO,REGULAR,BUENO,7896549,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 208
"-209,00 MNT",2024-05-08T00:00:00Z,EMERGENCIA,BUENO,MALO,9291545,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 209
"-210,00 MNT",2023-10-17T00:00:00Z,PREVENTIVO,MALO,BUENO,22165,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 210
"-211,00 MNT",2023-10-21T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3577005,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 211
"-212,00 MNT",2024-06-18T00:00:00Z,EMERGENCIA,BUENO,MALO,35117,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 212
"-213,00 MNT",2023-12-27T00:00:00Z,PREVENTIVO,MALO,MALO,4984514,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 213
"-214,00 MNT",2024-02-21T00:00:00Z,EMERGENCIA,BUENO,REGULAR,19933,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 214
"-215,00 MNT",2023-11-14T00:00:00Z,CORRECTIVO,MALO,MALO,7168585,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 215
"-216,00 MNT",2024-09-28T00:00:00Z,PREVENTIVO,BUENO,REGULAR,21289,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 216
"-217,00 MNT",2024-02-20T00:00:00Z,PREVENTIVO,MALO,REGULAR,6777775,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 217
"-218,00 MNT",2024-02-04T00:00:00Z,PREVENTIVO,MALO,MALO,4731212,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 218
"-219,00 MNT",2023-11-18T00:00:00Z,PREVENTIVO,BUENO,REGULAR,7125615,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 219
"-220,00 MNT",2024-01-08T00:00:00Z,CORRECTIVO,BUENO,BUENO,7126931,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 220
"-221,00 MNT",2024-06-17T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33821,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 221
"-222,00 MNT",2023-10-18T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,9424313,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 222
"-223,00 MNT",2024-07-19T00:00:00Z,EMERGENCIA,BUENO,REGULAR,5238914,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 223
"-224,00 MNT",2024-07-10T00:00:00Z,EMERGENCIA,REGULAR,BUENO,21070,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 224
"-225,00 MNT",2024-06-09T00:00:00Z,PREVENTIVO,MALO,BUENO,58422,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 225
"-226,00 MNT",2024-10-01T00:00:00Z,PREVENTIVO,BUENO,REGULAR,20999,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 226
"-227,00 MNT",2024-08-13T00:00:00Z,EMERGENCIA,BUENO,BUENO,59451,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 227
"-228,00 MNT",2024-03-31T00:00:00Z,PREVENTIVO,REGULAR,BUENO,7903920,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 228
"-229,00 MNT",2024-03-28T00:00:00Z,CORRECTIVO,BUENO,BUENO,9129847,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 229
"-230,00 MNT",2024-08-20T00:00:00Z,EMERGENCIA,MALO,BUENO,3963368,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 230
"-231,00 MNT",2023-12-18T00:00:00Z,CORRECTIVO,REGULAR,BUENO,4963385,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 231
"-232,00 MNT",2024-06-02T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,19304,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 232
"-233,00 MNT",2024-05-14T00:00:00Z,EMERGENCIA,BUENO,REGULAR,3569328,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 233
"-234,00 MNT",2024-09-20T00:00:00Z,EMERGENCIA,MALO,REGULAR,58975,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 234
"-235,00 MNT",2023-10-15T00:00:00Z,PREVENTIVO,MALO,REGULAR,58315,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 235
"-236,00 MNT",2024-07-08T00:00:00Z,PREVENTIVO,REGULAR,BUENO,33091,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 236
"-237,00 MNT",2024-06-06T00:00:00Z,CORRECTIVO,MALO,REGULAR,22475,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 237
"-238,00 MNT",2024-04-22T00:00:00Z,EMERGENCIA,BUENO,REGULAR,57987,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 238
"-239,00 MNT",2024-08-27T00:00:00Z,EMERGENCIA,MALO,REGULAR,3567922,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 239
"-240,00 MNT",2023-11-26T00:00:00Z,EMERGENCIA,REGULAR,MALO,3743757,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 240
"-241,00 MNT",2024-03-27T00:00:00Z,CORRECTIVO,BUENO,MALO,3531311,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 241
"-242,00 MNT",2024-03-02T00:00:00Z,CORRECTIVO,BUENO,MALO,7927335,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 242
"-243,00 MNT",2024-02-14T00:00:00Z,CORRECTIVO,BUENO,MALO,9435347,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 243
"-244,00 MNT",2024-01-28T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,33919,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 244
"-245,00 MNT",2024-02-12T00:00:00Z,EMERGENCIA,BUENO,BUENO,24947,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 245
"-246,00 MNT",2024-03-23T00:00:00Z,CORRECTIVO,MALO,MALO,5492837,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 246
"-247,00 MNT",2024-08-16T00:00:00Z,CORRECTIVO,MALO,REGULAR,32734,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 247
"-248,00 MNT",2024-01-18T00:00:00Z,CORRECTIVO,MALO,BUENO,5128756,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 248
"-249,00 MNT",2024-08-28T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9294740,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 249
"-250,00 MNT",2024-04-04T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33316,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 250
"-251,00 MNT",2024-04-18T00:00:00Z,EMERGENCIA,MALO,REGULAR,8891693,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 251
"-252,00 MNT",2023-10-25T00:00:00Z,PREVENTIVO,BUENO,BUENO,9191209,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 252
"-253,00 MNT",2024-09-19T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9049856,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 253
"-254,00 MNT",2023-11-10T00:00:00Z,CORRECTIVO,MALO,REGULAR,33764,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 254
"-255,00 MNT",2024-07-14T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,3568326,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 255
"-256,00 MNT",2024-01-01T00:00:00Z,CORRECTIVO,MALO,BUENO,5659370,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 256
"-257,00 MNT",2024-11-02T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5195545,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 257
"-258,00 MNT",2024-09-11T00:00:00Z,CORRECTIVO,REGULAR,MALO,33658,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 258
"-259,00 MNT",2024-07-23T00:00:00Z,EMERGENCIA,BUENO,REGULAR,4793075,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 259
"-260,00 MNT",2024-03-30T00:00:00Z,EMERGENCIA,BUENO,MALO,19355,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 260
"-261,00 MNT",2024-01-30T00:00:00Z,CORRECTIVO,REGULAR,MALO,9176693,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 261
"-262,00 MNT",2024-05-04T00:00:00Z,CORRECTIVO,BUENO,BUENO,7850128,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 262
"-263,00 MNT",2024-05-15T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,7603085,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 263
"-264,00 MNT",2024-08-20T00:00:00Z,EMERGENCIA,MALO,BUENO,32492,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 264
"-265,00 MNT",2024-04-16T00:00:00Z,CORRECTIVO,REGULAR,BUENO,7761352,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 265
"-266,00 MNT",2024-01-21T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5659593,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 266
"-267,00 MNT",2024-05-29T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9288611,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 267
"-268,00 MNT",2023-12-13T00:00:00Z,EMERGENCIA,BUENO,REGULAR,21559,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 268
"-269,00 MNT",2023-11-14T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5492492,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 269
"-270,00 MNT",2024-09-26T00:00:00Z,EMERGENCIA,MALO,BUENO,25064,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 270
"-271,00 MNT",2024-05-26T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8803494,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 271
"-272,00 MNT",2024-01-28T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3532743,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 272
"-273,00 MNT",2024-01-15T00:00:00Z,PREVENTIVO,BUENO,BUENO,8803674,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 273
"-274,00 MNT",2024-07-31T00:00:00Z,EMERGENCIA,REGULAR,BUENO,58501,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 274
"-275,00 MNT",2024-09-30T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5173654,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 275
"-276,00 MNT",2023-11-14T00:00:00Z,EMERGENCIA,REGULAR,BUENO,20157,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 276
"-277,00 MNT",2024-04-23T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,7928585,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 277
"-278,00 MNT",2024-02-09T00:00:00Z,PREVENTIVO,BUENO,REGULAR,7144279,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 278
"-279,00 MNT",2024-12-01T00:00:00Z,EMERGENCIA,MALO,BUENO,6777775,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 279
"-280,00 MNT",2024-07-03T00:00:00Z,EMERGENCIA,BUENO,MALO,7126504,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 280
"-281,00 MNT",2024-01-27T00:00:00Z,EMERGENCIA,BUENO,BUENO,3569341,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 281
"-282,00 MNT",2023-11-30T00:00:00Z,PREVENTIVO,REGULAR,BUENO,32883,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 282
"-283,00 MNT",2023-11-22T00:00:00Z,CORRECTIVO,BUENO,BUENO,21930,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 283
"-284,00 MNT",2024-01-18T00:00:00Z,PREVENTIVO,MALO,MALO,33284,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 284
"-285,00 MNT",2024-08-06T00:00:00Z,CORRECTIVO,MALO,BUENO,22402,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 285
"-286,00 MNT",2024-01-11T00:00:00Z,EMERGENCIA,REGULAR,BUENO,3569233,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 286
"-287,00 MNT",2024-04-07T00:00:00Z,EMERGENCIA,MALO,BUENO,9051957,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 287
"-288,00 MNT",2024-01-10T00:00:00Z,EMERGENCIA,REGULAR,BUENO,3565660,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 288
"-289,00 MNT",2024-09-13T00:00:00Z,CORRECTIVO,REGULAR,MALO,7897954,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 289
"-290,00 MNT",2023-10-23T00:00:00Z,PREVENTIVO,BUENO,BUENO,8909769,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 290
"-291,00 MNT",2024-06-03T00:00:00Z,CORRECTIVO,BUENO,BUENO,24797,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 291
"-292,00 MNT",2024-09-04T00:00:00Z,CORRECTIVO,MALO,MALO,34782,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 292
"-293,00 MNT",2024-05-12T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,3576564,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 293
"-294,00 MNT",2024-06-25T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33733,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 294
"-295,00 MNT",2024-09-28T00:00:00Z,CORRECTIVO,MALO,MALO,4737935,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 295
"-296,00 MNT",2024-07-18T00:00:00Z,PREVENTIVO,MALO,REGULAR,3581515,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 296
"-297,00 MNT",2024-04-01T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,34132,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 297
"-298,00 MNT",2024-08-29T00:00:00Z,CORRECTIVO,BUENO,MALO,20281,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 298
"-299,00 MNT",2023-11-02T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,8803428,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 299
"-300,00 MNT",2023-12-06T00:00:00Z,CORRECTIVO,REGULAR,MALO,59712,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 300
"-301,00 MNT",2024-07-23T00:00:00Z,EMERGENCIA,BUENO,MALO,7861628,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 301
"-302,00 MNT",2024-09-12T00:00:00Z,CORRECTIVO,BUENO,REGULAR,9187165,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 302
"-303,00 MNT",2023-12-23T00:00:00Z,PREVENTIVO,REGULAR,MALO,20517,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 303
"-304,00 MNT",2023-12-24T00:00:00Z,CORRECTIVO,REGULAR,BUENO,8976376,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 304
"-305,00 MNT",2024-05-22T00:00:00Z,PREVENTIVO,REGULAR,MALO,21161,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 305
"-306,00 MNT",2024-06-06T00:00:00Z,EMERGENCIA,MALO,BUENO,5220932,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 306
"-307,00 MNT",2024-07-26T00:00:00Z,EMERGENCIA,MALO,MALO,9494949,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 307
"-308,00 MNT",2024-06-22T00:00:00Z,CORRECTIVO,BUENO,BUENO,34959,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 308
"-309,00 MNT",2024-01-14T00:00:00Z,EMERGENCIA,MALO,REGULAR,25010,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 309
"-310,00 MNT",2024-07-23T00:00:00Z,PREVENTIVO,MALO,MALO,7059090,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 310
"-311,00 MNT",2024-09-02T00:00:00Z,PREVENTIVO,REGULAR,BUENO,34111,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 311
"-312,00 MNT",2024-08-20T00:00:00Z,EMERGENCIA,BUENO,REGULAR,19846,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 312
"-313,00 MNT",2024-08-01T00:00:00Z,PREVENTIVO,MALO,MALO,7862155,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 313
"-314,00 MNT",2023-11-04T00:00:00Z,EMERGENCIA,BUENO,BUENO,9398283,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 314
"-315,00 MNT",2024-10-07T00:00:00Z,EMERGENCIA,REGULAR,MALO,8888516,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 315
"-316,00 MNT",2024-09-04T00:00:00Z,EMERGENCIA,BUENO,BUENO,9405968,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 316
"-317,00 MNT",2024-06-22T00:00:00Z,EMERGENCIA,MALO,MALO,7861113,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 317
"-318,00 MNT",2024-07-18T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33262,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 318
"-319,00 MNT",2023-11-01T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7246290,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 319
"-320,00 MNT",2024-10-13T00:00:00Z,PREVENTIVO,MALO,REGULAR,60194,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 320
"-321,00 MNT",2023-12-03T00:00:00Z,CORRECTIVO,BUENO,BUENO,9291569,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 321
"-322,00 MNT",2023-11-29T00:00:00Z,CORRECTIVO,BUENO,REGULAR,4986213,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 322
"-323,00 MNT",2024-08-25T00:00:00Z,EMERGENCIA,MALO,REGULAR,58513,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 323
"-324,00 MNT",2024-04-16T00:00:00Z,PREVENTIVO,MALO,REGULAR,19326,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 324
"-325,00 MNT",2024-02-15T00:00:00Z,PREVENTIVO,MALO,MALO,8943961,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 325
