ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE,AREA
9277882,CIRCUITO DEPORTIVO ELEMENTAL,151,VENTAS,15.0,CIUDAD LINEAL,OPERATIVO,444341.778,4475724.157,ETRS89,40.43029445,-3.65617831,AVENIDA,DAROCA,15,28030.0,PLAZA BAMI,11104596.0,01-01-1970,D1556,AE21,,DEPORTIVAS,,9277882
9277882,CIRCUITO DEPORTIVO ELEMENTAL,151,VENTAS,15.0,CIUDAD LINEAL,OPERATIVO,444341.778,4475724.157,ETRS89,40.43029445,-3.65617831,AVENIDA,DAROCA,15,28030.0,PLAZA BAMI,11104596.0,01-01-1970,D1556,AE21,,DEPORTIVAS,,9277882
9277728,VARIOS JUEGOS EN CDE,105,CAMPAMENTO,10.0,LATINA,OPERATIVO,434816.475,4472357.112,ETRS89,40.39927108,-3.76812225,,CV C  AZOR,,28024.0,CV C/ AZOR,11066045.0,06-29-2023,D107219,AE21,,DEPORTIVAS,,
9277669,VARIOS JUEGOS EN CDE,105,CAMPAMENTO,10.0,LATINA,OPERATIVO,434807.016,4472360.618,ETRS89,40.39930192,-3.76823406,,CV C  AZOR,,28024.0,CV C/ AZOR,11066045.0,29/06/23,D107206,AE21,,DEPORTIVAS,,
9277662,VARIOS JUEGOS EN CDE,105,CAMPAMENTO,10.0,LATINA,OPERATIVO,434818.062,4472346.926,ETRS89,40.39917945,-3.76810251,,CV C  AZOR,,28024.0,CV C/ AZOR,11066045.0,FECHA_INCORRECTA,D107201,AE21,,DEPORTIVAS,,
9273134,VARIOS JUEGOS EN CDE,153,QUINTANA,15.0,CIUDAD LINEAL,OPERATIVO,444737.993,4476263.628,ETRS89,40.43518072,-3.65155435,CALLE,DE JOSE DEL HIERRO,,28027.0,CALLE DE JOSE DEL HIERRO,11109351.0,2023-05-26 00:00:00,C157316,AE21,,DEPORTIVAS,,
9273132,VARIOS JUEGOS EN CDE,153,QUINTANA,15.0,CIUDAD LINEAL,OPERATIVO,444736.802,4476269.316,ETRS89,40.43523188,-3.65156889,CALLE,DE JOSE DEL HIERRO,,28027.0,CALLE DE JOSE DEL HIERRO,11109351.0,26/05/2023,C157314,AE21,,DEPORTIVAS,,
9273128,VARIOS JUEGOS EN CDE,153,QUINTANA,15.0,CIUDAD LINEAL,OPERATIVO,444729.394,4476264.951,ETRS89,40.43519207,-3.65165585,CALLE,DE JOSE DEL HIERRO,,28027.0,CALLE DE JOSE DEL HIERRO,11109351.0,2023/05/26,C157310,AE21,,DEPORTIVAS,,
9273126,VARIOS JUEGOS EN CDE,153,QUINTANA,15.0,CIUDAD LINEAL,OPERATIVO,444725.161,4476263.892,ETRS89,40.43518224,-3.65170566,CALLE,DE JOSE DEL HIERRO,,28027.0,CALLE DE JOSE DEL HIERRO,11109351.0,2023/05/26,C157308,AE21,,DEPORTIVAS,,
9273122,VARIOS JUEGOS EN CDE,153,QUINTANA,15.0,CIUDAD LINEAL,OPERATIVO,444731.775,4476269.713,ETRS89,40.43523512,-3.65162819,CALLE,DE JOSE DEL HIERRO,,28027.0,CALLE DE JOSE DEL HIERRO,11109351.0,2023/05/26,C157304,AE21,,DEPORTIVAS,,
17916,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444519.99,4476284.62,ETRS89,40.43535531,-3.65412634,CALLE,VIRGEN DE NURIA,2,28027.0,"Pq · PARQUE CALERO 9 , ASCENDIENTE 1: 154 · CONCE",31042148.0,01-01-2002,15018,AE21,,DEPORTIVAS,,17916
17916,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444519.99,4476284.62,ETRS89,40.43535531,-3.65412634,CALLE,VIRGEN DE NURIA,2,28027.0,"Pq · PARQUE CALERO 9 , ASCENDIENTE 1: 154 · CONCE",31042148.0,01-01-2002,15018,AE21,,DEPORTIVAS,,17916
17916,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444519.99,4476284.62,ETRS89,40.43535531,-3.65412634,CALLE,VIRGEN DE NURIA,2,28027.0,"Pq · PARQUE CALERO 9 , ASCENDIENTE 1: 154 · CONCE",31042148.0,01-01-2002,15018,AE21,,DEPORTIVAS,,17916
17916,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444519.99,4476284.62,ETRS89,40.43535531,-3.65412634,CALLE,VIRGEN DE NURIA,2,28027.0,"Pq · PARQUE CALERO 9 , ASCENDIENTE 1: 154 · CONCE",31042148.0,01-01-2002,15018,AE21,,DEPORTIVAS,,17916
17916,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444519.99,4476284.62,ETRS89,40.43535531,-3.65412634,CALLE,VIRGEN DE NURIA,2,28027.0,"Pq · PARQUE CALERO 9 , ASCENDIENTE 1: 154 · CONCE",31042148.0,01-01-2002,15018,AE21,,DEPORTIVAS,,17916
17916,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444519.99,4476284.62,ETRS89,40.43535531,-3.65412634,CALLE,VIRGEN DE NURIA,2,28027.0,"Pq · PARQUE CALERO 9 , ASCENDIENTE 1: 154 · CONCE",31042148.0,01-01-2002,15018,AE21,,DEPORTIVAS,,17916
17916,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444519.99,4476284.62,ETRS89,40.43535531,-3.65412634,CALLE,VIRGEN DE NURIA,2,28027.0,"Pq · PARQUE CALERO 9 , ASCENDIENTE 1: 154 · CONCE",31042148.0,01-01-2002,15018,AE21,,DEPORTIVAS,,17916
9271963,CIRCUITO DEPORTIVO ELEMENTAL,104,ALUCHE,10.0,LATINA,OPERATIVO,435001.566,4471700.995,ETRS89,40.393375,-3.76587435,CALLE,MAQUEDA,26,28047.0,C/TEMBLEQUE,11065581.0,22-06-2023,D1071,AE21,,DEPORTIVAS,,9271963
9271963,CIRCUITO DEPORTIVO ELEMENTAL,104,ALUCHE,10.0,LATINA,OPERATIVO,435001.566,4471700.995,ETRS89,40.393375,-3.76587435,CALLE,MAQUEDA,26,28047.0,C/TEMBLEQUE,11065581.0,22-06-2023,D1071,AE21,,DEPORTIVAS,,9271963
9269361,CIRCUITO DEPORTIVO ELEMENTAL,81,EL PARDO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,434540.037,4485349.897,ETRS89,40.51629189,-3.77271935,AVENIDA,GUARDIA,19,28048.0,PARQUE MAR OCEANA,31022099.0,09-06-2023,D0874,AE21,,DEPORTIVAS,,9269361
9263613,CIRCUITO DEPORTIVO ELEMENTAL,11,PALACIO,1.0,CENTRO,OPERATIVO,438958.168,4474113.185,ETRS89,40.41540448,-3.71948878,PASEO,VIRGEN DEL PUERTO,4,28005.0,CIUDAD DE PLASENCIA,31011490.0,16-12-2022,D0103,AE21,,DEPORTIVAS,,9263613
9263613,CIRCUITO DEPORTIVO ELEMENTAL,11,PALACIO,1.0,CENTRO,OPERATIVO,438958.168,4474113.185,ETRS89,40.41540448,-3.71948878,PASEO,VIRGEN DEL PUERTO,4,28005.0,CIUDAD DE PLASENCIA,31011490.0,16-12-2022,D0103,AE21,,DEPORTIVAS,,9263613
9263613,CIRCUITO DEPORTIVO ELEMENTAL,11,PALACIO,1.0,CENTRO,OPERATIVO,438958.168,4474113.185,ETRS89,40.41540448,-3.71948878,PASEO,VIRGEN DEL PUERTO,4,28005.0,CIUDAD DE PLASENCIA,31011490.0,16-12-2022,D0103,AE21,,DEPORTIVAS,,9263613
16741,AREA INFANTIL,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,439797.49,4472937.48,ETRS89,40.40487432,-3.70948533,CALLE,CONCEJAL BENITO MARTIN LOZANO,10,28005.0,"CALLE CONCEJAL BENITO MARTIN LOZANO 10 AREA 1, ASCE",11008322.0,03-03-2005,2048,AE21,,DEPORTIVAS,,16741
9261936,CIRCUITO DEPORTIVO ELEMENTAL,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,439804.417,4473048.973,ETRS89,40.4058792,-3.70941425,RONDA,TOLEDO,12,28005.0,CONCEJAL BENITO MARTIN LOZANO,20007348.0,01-01-1970,D0256,AE21,,DEPORTIVAS,,9261936
9259976,CIRCUITO DEPORTIVO ELEMENTAL,136,NUMANCIA,13.0,PUENTE DE VALLECAS,OPERATIVO,444142.263,4472874.119,ETRS89,40.40460636,-3.65828004,CALLE,PEÑA LABRA,16,28038.0,PICO DE LA VELETA,11099569.0,09-06-2023,D1371,AE21,,DEPORTIVAS,,9259976
9259976,CIRCUITO DEPORTIVO ELEMENTAL,136,NUMANCIA,13.0,PUENTE DE VALLECAS,OPERATIVO,444142.263,4472874.119,ETRS89,40.40460636,-3.65828004,CALLE,PEÑA LABRA,16,28038.0,PICO DE LA VELETA,11099569.0,09-06-2023,D1371,AE21,,DEPORTIVAS,,9259976
9237483,CIRCUITO DEPORTIVO ELEMENTAL,122,ORCASUR,12.0,USERA,OPERATIVO,440924.267,4468892.037,ETRS89,40.36851152,-3.69583208,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,19-08-2022,D1265,AE21,,DEPORTIVAS,,9237483
9237483,CIRCUITO DEPORTIVO ELEMENTAL,122,ORCASUR,12.0,USERA,OPERATIVO,440924.267,4468892.037,ETRS89,40.36851152,-3.69583208,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,19-08-2022,D1265,AE21,,DEPORTIVAS,,9237483
9237483,CIRCUITO DEPORTIVO ELEMENTAL,122,ORCASUR,12.0,USERA,OPERATIVO,440924.267,4468892.037,ETRS89,40.36851152,-3.69583208,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,19-08-2022,D1265,AE21,,DEPORTIVAS,,9237483
9237483,CIRCUITO DEPORTIVO ELEMENTAL,122,ORCASUR,12.0,USERA,OPERATIVO,440924.267,4468892.037,ETRS89,40.36851152,-3.69583208,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,19-08-2022,D1265,AE21,,DEPORTIVAS,,9237483
9237483,CIRCUITO DEPORTIVO ELEMENTAL,122,ORCASUR,12.0,USERA,OPERATIVO,440924.267,4468892.037,ETRS89,40.36851152,-3.69583208,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,19-08-2022,D1265,AE21,,DEPORTIVAS,,9237483
9237483,CIRCUITO DEPORTIVO ELEMENTAL,122,ORCASUR,12.0,USERA,OPERATIVO,440924.267,4468892.037,ETRS89,40.36851152,-3.69583208,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,19-08-2022,D1265,AE21,,DEPORTIVAS,,9237483
9237483,CIRCUITO DEPORTIVO ELEMENTAL,122,ORCASUR,12.0,USERA,OPERATIVO,440924.267,4468892.037,ETRS89,40.36851152,-3.69583208,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,19-08-2022,D1265,AE21,,DEPORTIVAS,,9237483
9237040,CIRCUITO DEPORTIVO ELEMENTAL,115,PUERTA BONITA,11.0,CARABANCHEL,OPERATIVO,437591.432,4469708.984,ETRS89,40.37562813,-3.73516535,AVENIDA,ABRANTES,291,28025.0,BESOLLA,31000690.0,31-03-2023,D1165,AE21,,DEPORTIVAS,,9237040
9237040,CIRCUITO DEPORTIVO ELEMENTAL,115,PUERTA BONITA,11.0,CARABANCHEL,OPERATIVO,437591.432,4469708.984,ETRS89,40.37562813,-3.73516535,AVENIDA,ABRANTES,291,28025.0,BESOLLA,31000690.0,31-03-2023,D1165,AE21,,DEPORTIVAS,,9237040
9237040,CIRCUITO DEPORTIVO ELEMENTAL,115,PUERTA BONITA,11.0,CARABANCHEL,OPERATIVO,437591.432,4469708.984,ETRS89,40.37562813,-3.73516535,AVENIDA,ABRANTES,291,28025.0,BESOLLA,31000690.0,31-03-2023,D1165,AE21,,DEPORTIVAS,,9237040
9237040,CIRCUITO DEPORTIVO ELEMENTAL,115,PUERTA BONITA,11.0,CARABANCHEL,OPERATIVO,437591.432,4469708.984,ETRS89,40.37562813,-3.73516535,AVENIDA,ABRANTES,291,28025.0,BESOLLA,31000690.0,31-03-2023,D1165,AE21,,DEPORTIVAS,,9237040
9237040,CIRCUITO DEPORTIVO ELEMENTAL,115,PUERTA BONITA,11.0,CARABANCHEL,OPERATIVO,437591.432,4469708.984,ETRS89,40.37562813,-3.73516535,AVENIDA,ABRANTES,291,28025.0,BESOLLA,31000690.0,31-03-2023,D1165,AE21,,DEPORTIVAS,,9237040
9235167,CIRCUITO DEPORTIVO ELEMENTAL,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,441041.803,4478235.757,ETRS89,40.45269273,-3.69531355,AVENIDA,GENERAL PERON,23,28046.0,JULIAN BESTEIRO,31010032.0,08-03-2023,D0657,AE21,,DEPORTIVAS,,9235167
9235167,CIRCUITO DEPORTIVO ELEMENTAL,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,441041.803,4478235.757,ETRS89,40.45269273,-3.69531355,AVENIDA,GENERAL PERON,23,28046.0,JULIAN BESTEIRO,31010032.0,08-03-2023,D0657,AE21,,DEPORTIVAS,,9235167
9235167,CIRCUITO DEPORTIVO ELEMENTAL,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,441041.803,4478235.757,ETRS89,40.45269273,-3.69531355,AVENIDA,GENERAL PERON,23,28046.0,JULIAN BESTEIRO,31010032.0,08-03-2023,D0657,AE21,,DEPORTIVAS,,9235167
9233754,VARIOS JUEGOS EN CDE,53,CIUDAD JARDIN,5.0,CHAMARTIN,OPERATIVO,442547.304,4477069.12,ETRS89,40.44228854,-3.67745434,,JOSEP PLA,,28002.0,JOSEP PLA,11021956.0,2023/03/29,D050606,AE21,,DEPORTIVAS,,
9233644,VARIOS JUEGOS EN CDE,53,CIUDAD JARDIN,5.0,CHAMARTIN,OPERATIVO,442556.234,4477055.427,ETRS89,40.4421658,-3.67734781,,JOSEP PLA,,28002.0,JOSEP PLA,11021956.0,29/03/2023,D050603,AE21,,DEPORTIVAS,,
9233516,VARIOS JUEGOS EN CDE,53,CIUDAD JARDIN,5.0,CHAMARTIN,OPERATIVO,442560.467,4477057.941,ETRS89,40.44218874,-3.67729812,,JOSEP PLA,,28002.0,JOSEP PLA,11021956.0,FECHA_INCORRECTA,D050601,AE21,,DEPORTIVAS,,
9225800,VARIOS JUEGOS EN CDE,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439296.201,4481046.249,ETRS89,40.47788503,-3.71616738,,CV CAMINO GANAPANES,,28035.0,CV CAMINO GANAPANES,20095370.0,29/03/2023,C087011,AE21,,DEPORTIVAS,,
9225796,VARIOS JUEGOS EN CDE,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439300.103,4481040.478,ETRS89,40.47783332,-3.71612079,,CV CAMINO GANAPANES,,28035.0,CV CAMINO GANAPANES,20095370.0,2023-03-29 00:00:00,C087008,AE21,,DEPORTIVAS,,
9225789,VARIOS JUEGOS EN CDE,213,CASCO HISTORICO DE BARAJAS,21.0,BARAJAS,OPERATIVO,450788.41,4480595.625,ETRS89,40.4745861,-3.58055774,,CV C  ACUARIO,,28042.0,CV C/ ACUARIO,20044042.0,2023-04-17 00:00:00,C217805,AE21,,DEPORTIVAS,,
9225780,VARIOS JUEGOS EN CDE,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439300.5,4481041.933,ETRS89,40.47784646,-3.71611625,,CV CAMINO GANAPANES,,28035.0,CV CAMINO GANAPANES,20095370.0,03-29-2023,C087001,AE21,,DEPORTIVAS,,
9220321,VARIOS JUEGOS EN CDE,205,ROSAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,449106.369,4475743.012,ETRS89,40.43076947,-3.6000111,,ESTOCOLMO,26,28022.0,ESTOCOLMO 26,20119749.0,2022-11-28 00:00:00,D205012,AE21,,DEPORTIVAS,,
9220320,VARIOS JUEGOS EN CDE,205,ROSAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,449104.451,4475744.136,ETRS89,40.43077948,-3.6000338,,ESTOCOLMO,26,28022.0,ESTOCOLMO 26,20119749.0,2022-11-28 00:00:00,D205011,AE21,,DEPORTIVAS,,
9220318,BANCO DE ABDOMINALES EN CDE,205,ROSAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,449099.82,4475741.887,ETRS89,40.43075894,-3.60008821,,ESTOCOLMO,26,28022.0,ESTOCOLMO 26,20119749.0,2022-11-28 00:00:00,D205009,AE21,,DEPORTIVAS,,
9220257,VARIOS JUEGOS EN CDE,205,ROSAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,449107.361,4475735.14,ETRS89,40.43069862,-3.59999877,,ESTOCOLMO,26,28022.0,ESTOCOLMO 26,20119749.0,2022/11/28,D205007,AE21,,DEPORTIVAS,,
9220252,BANCO DE ABDOMINALES EN CDE,205,ROSAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,449108.089,4475741.027,ETRS89,40.4307517,-3.59999066,,ESTOCOLMO,26,28022.0,ESTOCOLMO 26,20119749.0,FECHA_INCORRECTA,D205006,AE21,,DEPORTIVAS,,
9220148,VARIOS JUEGOS EN CDE,205,ROSAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,449101.011,4475733.553,ETRS89,40.43068393,-3.6000735,,ESTOCOLMO,26,28022.0,ESTOCOLMO 26,20119749.0,11-28-2022,D205002,AE21,,DEPORTIVAS,,
9220147,VARIOS JUEGOS EN CDE,205,ROSAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,449104.748,4475734.909,ETRS89,40.43069638,-3.60002956,,ESTOCOLMO,26,28022.0,ESTOCOLMO 26,20119749.0,2022/11/28,D205014,AE21,,DEPORTIVAS,,
9196035,VARIOS JUEGOS EN CDE,11,PALACIO,1.0,CENTRO,OPERATIVO,439218.194,4473915.096,ETRS89,40.41363904,-3.7164052,,CV RONDA DE SEGOVIA,,28005.0,CV RONDA DE SEGOVIA,11007966.0,21/10/2022,C010610,AE21,,DEPORTIVAS,,
9195505,VARIOS JUEGOS EN CDE,11,PALACIO,1.0,CENTRO,OPERATIVO,439229.24,4473910.796,ETRS89,40.41360111,-3.71627461,,CV RONDA DE SEGOVIA,,28005.0,CV RONDA DE SEGOVIA,11007966.0,21/10/2022,C010602,AE21,,DEPORTIVAS,,
9187536,CIRCUITO DEPORTIVO ELEMENTAL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446888.388,4469548.403,ETRS89,40.37482584,-3.62564169,CALLE,SIERRA DE PALOMERAS,40,28031.0,MARTIN MUÑOZ DE LAS POSADAS,31008261.0,20-02-2023,D1870,AE21,,DEPORTIVAS,,9187536
9187536,CIRCUITO DEPORTIVO ELEMENTAL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446888.388,4469548.403,ETRS89,40.37482584,-3.62564169,CALLE,SIERRA DE PALOMERAS,40,28031.0,MARTIN MUÑOZ DE LAS POSADAS,31008261.0,20-02-2023,D1870,AE21,,DEPORTIVAS,,9187536
9187084,CIRCUITO DEPORTIVO ELEMENTAL,104,ALUCHE,10.0,LATINA,OPERATIVO,435507.06,4471479.611,ETRS89,40.39141998,-3.75989621,CALLE,QUERO,29,28047.0,PARQUE ALUCHE,11065523.0,13-02-2023,D1070,AE21,,DEPORTIVAS,,9187084
9187084,CIRCUITO DEPORTIVO ELEMENTAL,104,ALUCHE,10.0,LATINA,OPERATIVO,435507.06,4471479.611,ETRS89,40.39141998,-3.75989621,CALLE,QUERO,29,28047.0,PARQUE ALUCHE,11065523.0,13-02-2023,D1070,AE21,,DEPORTIVAS,,9187084
9187084,CIRCUITO DEPORTIVO ELEMENTAL,104,ALUCHE,10.0,LATINA,OPERATIVO,435507.06,4471479.611,ETRS89,40.39141998,-3.75989621,CALLE,QUERO,29,28047.0,PARQUE ALUCHE,11065523.0,13-02-2023,D1070,AE21,,DEPORTIVAS,,9187084
9187072,VARIOS JUEGOS EN CDE,113,SAN ISIDRO,11.0,CARABANCHEL,OPERATIVO,438123.042,4472194.95,ETRS89,40.39806251,-3.729145,,JUNTO AL ESTANQUE CENTRAL,,28019.0,JUNTO AL ESTANQUE CENTRAL,11072027.0,01/12/22,C118408,AE21,,DEPORTIVAS,,
9187069,VARIOS JUEGOS EN CDE,113,SAN ISIDRO,11.0,CARABANCHEL,OPERATIVO,438113.517,4472198.918,ETRS89,40.39809755,-3.72925761,,JUNTO AL ESTANQUE CENTRAL,,28019.0,JUNTO AL ESTANQUE CENTRAL,11072027.0,2022-12-01 00:00:00,C118406,AE21,,DEPORTIVAS,,
9187059,VARIOS JUEGOS EN CDE,113,SAN ISIDRO,11.0,CARABANCHEL,OPERATIVO,438096.981,4472199.051,ETRS89,40.39809752,-3.72945247,,JUNTO AL ESTANQUE CENTRAL,,28019.0,JUNTO AL ESTANQUE CENTRAL,11072027.0,12-01-2022,C118401,AE21,,DEPORTIVAS,,
9186824,VARIOS JUEGOS EN CDE,104,ALUCHE,10.0,LATINA,OPERATIVO,435446.172,4470998.47,ETRS89,40.38708095,-3.76056481,PARQUE,ALUCHE JUNTO AL METRO,,28024.0,PARQUE ALUCHE JUNTO AL METRO,11065406.0,2023-02-13 00:00:00,C106309,AE21,,DEPORTIVAS,,
9186783,VARIOS JUEGOS EN CDE,104,ALUCHE,10.0,LATINA,OPERATIVO,435456.16,4471007.003,ETRS89,40.38715859,-3.760448,PARQUE,ALUCHE JUNTO AL METRO,,28024.0,PARQUE ALUCHE JUNTO AL METRO,11065406.0,13/02/2023,C106302,AE21,,DEPORTIVAS,,
9181989,CIRCUITO DEPORTIVO ELEMENTAL,61,BELLAS VISTAS,6.0,TETUAN,OPERATIVO,439725.675,4478103.783,ETRS89,40.45140945,-3.71082144,CALLE,FRANCISCO BALSEIRO,1,28039.0,JARDINES CARLOS PARIS,31009723.0,09-02-2023,D0656,AE21,,DEPORTIVAS,,9181989
9181989,CIRCUITO DEPORTIVO ELEMENTAL,61,BELLAS VISTAS,6.0,TETUAN,OPERATIVO,439725.675,4478103.783,ETRS89,40.45140945,-3.71082144,CALLE,FRANCISCO BALSEIRO,1,28039.0,JARDINES CARLOS PARIS,31009723.0,09-02-2023,D0656,AE21,,DEPORTIVAS,,9181989
9181989,CIRCUITO DEPORTIVO ELEMENTAL,61,BELLAS VISTAS,6.0,TETUAN,OPERATIVO,439725.675,4478103.783,ETRS89,40.45140945,-3.71082144,CALLE,FRANCISCO BALSEIRO,1,28039.0,JARDINES CARLOS PARIS,31009723.0,09-02-2023,D0656,AE21,,DEPORTIVAS,,9181989
9180738,CIRCUITO DEPORTIVO ELEMENTAL,132,SAN DIEGO,13.0,PUENTE DE VALLECAS,OPERATIVO,443383.311,4471164.249,ETRS89,40.38915161,-3.66707163,CALLE,SIERRA DE ALQUIFE,8,28053.0,"DE LAS PALOMERAS,37",11092598.0,05-01-2023,D1370,AE21,,DEPORTIVAS,,9180738
9180738,CIRCUITO DEPORTIVO ELEMENTAL,132,SAN DIEGO,13.0,PUENTE DE VALLECAS,OPERATIVO,443383.311,4471164.249,ETRS89,40.38915161,-3.66707163,CALLE,SIERRA DE ALQUIFE,8,28053.0,"DE LAS PALOMERAS,37",11092598.0,05-01-2023,D1370,AE21,,DEPORTIVAS,,9180738
9179375,CIRCUITO DEPORTIVO ELEMENTAL,107,AGUILAS,10.0,LATINA,OPERATIVO,435176.735,4469459.981,ETRS89,40.37320069,-3.76358251,CALLE,CARMEN MARTIN GAITE,4,28044.0,JOAQUIN TURINA,31051023.0,05-01-2023,D1069,AE21,,DEPORTIVAS,,9179375
9179375,CIRCUITO DEPORTIVO ELEMENTAL,107,AGUILAS,10.0,LATINA,OPERATIVO,435176.735,4469459.981,ETRS89,40.37320069,-3.76358251,CALLE,CARMEN MARTIN GAITE,4,28044.0,JOAQUIN TURINA,31051023.0,05-01-2023,D1069,AE21,,DEPORTIVAS,,9179375
9179375,CIRCUITO DEPORTIVO ELEMENTAL,107,AGUILAS,10.0,LATINA,OPERATIVO,435176.735,4469459.981,ETRS89,40.37320069,-3.76358251,CALLE,CARMEN MARTIN GAITE,4,28044.0,JOAQUIN TURINA,31051023.0,05-01-2023,D1069,AE21,,DEPORTIVAS,,9179375
8799633,CIRCUITO DEPORTIVO ELEMENTAL,117,ABRANTES,11.0,CARABANCHEL,OPERATIVO,438720.751,4469762.042,ETRS89,40.3761899,-3.72186822,CALLE,VIA LUSITANA,3,28025.0,PARQUE EMPERATRIZ MARIA DE AUSTRIA,31035183.0,30-04-2022,D1163,AE21,,DEPORTIVAS,,8799633
8799633,CIRCUITO DEPORTIVO ELEMENTAL,117,ABRANTES,11.0,CARABANCHEL,OPERATIVO,438720.751,4469762.042,ETRS89,40.3761899,-3.72186822,CALLE,VIA LUSITANA,3,28025.0,PARQUE EMPERATRIZ MARIA DE AUSTRIA,31035183.0,30-04-2022,D1163,AE21,,DEPORTIVAS,,8799633
7928004,CIRCUITO DEPORTIVO ELEMENTAL,134,PALOMERAS SURESTE,13.0,PUENTE DE VALLECAS,OPERATIVO,446202.801,4471173.124,ETRS89,40.38941841,-3.63385444,CALLE,RAFAEL FERNANDEZ HIJICOS,43,28018.0,MIGUEL HERNANDEZ 11,11096620.0,13-05-2021,D1360,AE21,,DEPORTIVAS,,7928004
17583,AREA INFANTIL,126,ZOFIO,12.0,USERA,OPERATIVO,439051.09,4470357.679,ETRS89,40.38157992,-3.71803409,AVENIDA,PRINCESA JUANA DE AUSTRIA,43,28026.0,"AVDA PRINCESA JUANA DE AUSTRIA, 000043",20026320.0,01-01-2008,12014,AE21,,DEPORTIVAS,,17583
17583,AREA INFANTIL,126,ZOFIO,12.0,USERA,OPERATIVO,439051.09,4470357.679,ETRS89,40.38157992,-3.71803409,AVENIDA,PRINCESA JUANA DE AUSTRIA,43,28026.0,"AVDA PRINCESA JUANA DE AUSTRIA, 000043",20026320.0,01-01-2008,12014,AE21,,DEPORTIVAS,,17583
17583,AREA INFANTIL,126,ZOFIO,12.0,USERA,OPERATIVO,439051.09,4470357.679,ETRS89,40.38157992,-3.71803409,AVENIDA,PRINCESA JUANA DE AUSTRIA,43,28026.0,"AVDA PRINCESA JUANA DE AUSTRIA, 000043",20026320.0,01-01-2008,12014,AE21,,DEPORTIVAS,,17583
17583,AREA INFANTIL,126,ZOFIO,12.0,USERA,OPERATIVO,439051.09,4470357.679,ETRS89,40.38157992,-3.71803409,AVENIDA,PRINCESA JUANA DE AUSTRIA,43,28026.0,"AVDA PRINCESA JUANA DE AUSTRIA, 000043",20026320.0,01-01-2008,12014,AE21,,DEPORTIVAS,,17583
9046339,CIRCUITO DEPORTIVO ELEMENTAL,82,FUENTELARREINA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,437527.373,4481645.851,ETRS89,40.48315524,-3.737093,CALLE,GABRIELA MISTRAL,16,28049.0,LILI ALVAREZ,11051403.0,02-08-2022,D0872,AE21,,DEPORTIVAS,,9046339
9046339,CIRCUITO DEPORTIVO ELEMENTAL,82,FUENTELARREINA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,437527.373,4481645.851,ETRS89,40.48315524,-3.737093,CALLE,GABRIELA MISTRAL,16,28049.0,LILI ALVAREZ,11051403.0,02-08-2022,D0872,AE21,,DEPORTIVAS,,9046339
